Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035780.1:8092864-8092864	NC_035780.1	8092864	8092864		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092867-8092867	NC_035780.1	8092867	8092867		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092868-8092868	NC_035780.1	8092868	8092868		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092900-8092900	NC_035780.1	8092900	8092900		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092901-8092901	NC_035780.1	8092901	8092901		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092926-8092926	NC_035780.1	8092926	8092926		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092953-8092953	NC_035780.1	8092953	8092953		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093634-8093634	NC_035780.1	8093634	8093634		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095326-8095326	NC_035780.1	8095326	8095326		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095350-8095350	NC_035780.1	8095350	8095350		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095359-8095359	NC_035780.1	8095359	8095359		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095372-8095372	NC_035780.1	8095372	8095372		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095374-8095374	NC_035780.1	8095374	8095374		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095432-8095432	NC_035780.1	8095432	8095432		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095437-8095437	NC_035780.1	8095437	8095437		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095448-8095448	NC_035780.1	8095448	8095448		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095455-8095455	NC_035780.1	8095455	8095455		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095456-8095456	NC_035780.1	8095456	8095456		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095476-8095476	NC_035780.1	8095476	8095476		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095765-8095765	NC_035780.1	8095765	8095765		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11062056-11062056	NC_035780.1	11062056	11062056		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:17779617-17779617	NC_035780.1	17779617	17779617		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	upstream	681	1.0	1.0	1.0	1.0
ChrNC_035780.1:17781579-17781579	NC_035780.1	17781579	17781579		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:17781619-17781619	NC_035780.1	17781619	17781619		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:17781624-17781624	NC_035780.1	17781624	17781624		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:17782792-17782792	NC_035780.1	17782792	17782792		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1144	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783238-17783238	NC_035780.1	17783238	17783238		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1590	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783268-17783268	NC_035780.1	17783268	17783268		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1620	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783278-17783278	NC_035780.1	17783278	17783278		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1630	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783347-17783347	NC_035780.1	17783347	17783347		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1699	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783360-17783360	NC_035780.1	17783360	17783360		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1712	1.0	1.0	1.0	1.0
ChrNC_035780.1:23898354-23898354	NC_035780.1	23898354	23898354		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	1483	1.0	1.0	1.0	1.0
ChrNC_035780.1:23898355-23898355	NC_035780.1	23898355	23898355		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	1482	1.0	1.0	1.0	1.0
ChrNC_035780.1:23898419-23898419	NC_035780.1	23898419	23898419		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	1418	1.0	1.0	1.0	1.0
ChrNC_035780.1:23898523-23898523	NC_035780.1	23898523	23898523		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	1314	1.0	1.0	1.0	1.0
ChrNC_035780.1:23898723-23898723	NC_035780.1	23898723	23898723		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	1114	1.0	1.0	1.0	1.0
ChrNC_035780.1:23899510-23899510	NC_035780.1	23899510	23899510		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	327	1.0	1.0	1.0	1.0
ChrNC_035780.1:23899546-23899546	NC_035780.1	23899546	23899546		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	291	1.0	1.0	1.0	1.0
ChrNC_035780.1:23899547-23899547	NC_035780.1	23899547	23899547		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	downstream	290	1.0	1.0	1.0	1.0
ChrNC_035780.1:23901432-23901432	NC_035780.1	23901432	23901432		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23901457-23901457	NC_035780.1	23901457	23901457		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23902101-23902101	NC_035780.1	23902101	23902101		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23903158-23903158	NC_035780.1	23903158	23903158		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23903326-23903326	NC_035780.1	23903326	23903326		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23903739-23903739	NC_035780.1	23903739	23903739		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23904633-23904633	NC_035780.1	23904633	23904633		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23904693-23904693	NC_035780.1	23904693	23904693		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23904699-23904699	NC_035780.1	23904699	23904699		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23904721-23904721	NC_035780.1	23904721	23904721		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23905203-23905203	NC_035780.1	23905203	23905203		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23905264-23905264	NC_035780.1	23905264	23905264		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:23905275-23905275	NC_035780.1	23905275	23905275		gene-NC_035780.1:23899837..23907678	gene-NC_035780.1:23899837..23907678	gene.30738420	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24817396-24817396	NC_035780.1	24817396	24817396		gene-NC_035780.1:24815721..24817294	gene-NC_035780.1:24815721..24817294	gene.2807062532	+	gene	upstream	102	1.0	1.0	1.0	1.0
ChrNC_035780.1:24817529-24817529	NC_035780.1	24817529	24817529		gene-NC_035780.1:24815721..24817294	gene-NC_035780.1:24815721..24817294	gene.2807062532	+	gene	upstream	235	1.0	1.0	1.0	1.0
ChrNC_035780.1:24818835-24818835	NC_035780.1	24818835	24818835		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	downstream	195	1.0	1.0	1.0	1.0
ChrNC_035780.1:24818912-24818912	NC_035780.1	24818912	24818912		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	downstream	118	1.0	1.0	1.0	1.0
ChrNC_035780.1:24818939-24818939	NC_035780.1	24818939	24818939		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	downstream	91	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819055-24819055	NC_035780.1	24819055	24819055		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819056-24819056	NC_035780.1	24819056	24819056		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819062-24819062	NC_035780.1	24819062	24819062		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819280-24819280	NC_035780.1	24819280	24819280		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819336-24819336	NC_035780.1	24819336	24819336		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819440-24819440	NC_035780.1	24819440	24819440		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819464-24819464	NC_035780.1	24819464	24819464		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24819536-24819536	NC_035780.1	24819536	24819536		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820095-24820095	NC_035780.1	24820095	24820095		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820139-24820139	NC_035780.1	24820139	24820139		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820882-24820882	NC_035780.1	24820882	24820882		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820922-24820922	NC_035780.1	24820922	24820922		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820933-24820933	NC_035780.1	24820933	24820933		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24820977-24820977	NC_035780.1	24820977	24820977		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24824389-24824389	NC_035780.1	24824389	24824389		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:24824454-24824454	NC_035780.1	24824454	24824454		gene-NC_035780.1:24819030..24827029	gene-NC_035780.1:24819030..24827029	gene.2807062468	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27742651-27742651	NC_035780.1	27742651	27742651		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	upstream	1972	1.0	1.0	1.0	1.0
ChrNC_035780.1:27743126-27743126	NC_035780.1	27743126	27743126		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	upstream	1497	1.0	1.0	1.0	1.0
ChrNC_035780.1:27746453-27746453	NC_035780.1	27746453	27746453		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27746725-27746725	NC_035780.1	27746725	27746725		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27746916-27746916	NC_035780.1	27746916	27746916		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27747034-27747034	NC_035780.1	27747034	27747034		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27747043-27747043	NC_035780.1	27747043	27747043		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27747160-27747160	NC_035780.1	27747160	27747160		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27748702-27748702	NC_035780.1	27748702	27748702		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27748850-27748850	NC_035780.1	27748850	27748850		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749002-27749002	NC_035780.1	27749002	27749002		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749009-27749009	NC_035780.1	27749009	27749009		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749072-27749072	NC_035780.1	27749072	27749072		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749182-27749182	NC_035780.1	27749182	27749182		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749347-27749347	NC_035780.1	27749347	27749347		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749396-27749396	NC_035780.1	27749396	27749396		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749400-27749400	NC_035780.1	27749400	27749400		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749418-27749418	NC_035780.1	27749418	27749418		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749469-27749469	NC_035780.1	27749469	27749469		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27749511-27749511	NC_035780.1	27749511	27749511		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:27751071-27751071	NC_035780.1	27751071	27751071		gene-NC_035780.1:27744623..27756500	gene-NC_035780.1:27744623..27756500	gene.4379917556	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:29420223-29420223	NC_035780.1	29420223	29420223		gene-NC_035780.1:29421436..29432997	gene-NC_035780.1:29421436..29432997	gene.8904516820	+	gene	downstream	1213	1.0	1.0	1.0	1.0
ChrNC_035780.1:29427748-29427748	NC_035780.1	29427748	29427748		gene-NC_035780.1:29421436..29432997	gene-NC_035780.1:29421436..29432997	gene.8904516820	+	gene	overlapping	0	1.0	1.0	1.0	1.0
