Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035781.1:8428430-8428430	NC_035781.1	8428430	8428430		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8433069-8433069	NC_035781.1	8433069	8433069		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:8433210-8433210	NC_035781.1	8433210	8433210		gene-NC_035781.1:8428235..8437432	gene-NC_035781.1:8428235..8437432	gene.1172349172	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:22583874-22583874	NC_035781.1	22583874	22583874		gene-NC_035781.1:22582074..22596479	gene-NC_035781.1:22582074..22596479	gene.4200677	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:29857608-29857608	NC_035781.1	29857608	29857608		gene-NC_035781.1:29857616..29874398	gene-NC_035781.1:29857616..29874398	gene.7477404484	-	gene	upstream	8	1.0	1.0	1.0	1.0
ChrNC_035781.1:43579471-43579471	NC_035781.1	43579471	43579471		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035781.1:43580521-43580521	NC_035781.1	43580521	43580521		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	upstream	260	1.0	1.0	1.0	1.0
ChrNC_035781.1:43580545-43580545	NC_035781.1	43580545	43580545		gene-NC_035781.1:43577474..43580261	gene-NC_035781.1:43577474..43580261	gene.1580231748	+	gene	upstream	284	1.0	1.0	1.0	1.0
ChrNC_035782.1:6259719-6259719	NC_035782.1	6259719	6259719		gene-NC_035782.1:6257699..6263526	gene-NC_035782.1:6257699..6263526	gene.12653172404	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:19535024-19535024	NC_035782.1	19535024	19535024		gene-NC_035782.1:19533519..19573122	gene-NC_035782.1:19533519..19573122	gene.10762593652	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:38100542-38100542	NC_035782.1	38100542	38100542		gene-NC_035782.1:38095175..38103141	gene-NC_035782.1:38095175..38103141	gene.98440386	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:49811980-49811980	NC_035782.1	49811980	49811980		gene-NC_035782.1:49811888..49815006	gene-NC_035782.1:49811888..49815006	gene.1838184564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:54748740-54748740	NC_035782.1	54748740	54748740		gene-NC_035782.1:54743286..54746807	gene-NC_035782.1:54743286..54746807	gene.64364354	-	gene	downstream	1933	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589554-63589554	NC_035782.1	63589554	63589554		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:63589653-63589653	NC_035782.1	63589653	63589653		gene-NC_035782.1:63589070..63597084	gene-NC_035782.1:63589070..63597084	gene.5318395044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308397-71308397	NC_035782.1	71308397	71308397		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	882	1.0	1.0	1.0	1.0
ChrNC_035782.1:71308415-71308415	NC_035782.1	71308415	71308415		gene-NC_035782.1:71309279..71317328	gene-NC_035782.1:71309279..71317328	gene.11404318292	+	gene	downstream	864	1.0	1.0	1.0	1.0
ChrNC_035782.1:72893547-72893547	NC_035782.1	72893547	72893547		gene-NC_035782.1:72887771..72892900	gene-NC_035782.1:72887771..72892900	gene.11503931876	-	gene	downstream	647	1.0	1.0	1.0	1.0
ChrNC_035782.1:72893549-72893549	NC_035782.1	72893549	72893549		gene-NC_035782.1:72887771..72892900	gene-NC_035782.1:72887771..72892900	gene.11503931876	-	gene	downstream	649	1.0	1.0	1.0	1.0
ChrNC_035782.1:72896363-72896363	NC_035782.1	72896363	72896363		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035782.1:72896501-72896501	NC_035782.1	72896501	72896501		gene-NC_035782.1:72895110..72903701	gene-NC_035782.1:72895110..72903701	gene.11671705060	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:313201-313201	NC_035783.1	313201	313201		gene-NC_035783.1:314520..324970	gene-NC_035783.1:314520..324970	gene.12483	+	gene	downstream	1319	1.0	1.0	1.0	1.0
ChrNC_035783.1:4818901-4818901	NC_035783.1	4818901	4818901		gene-NC_035783.1:4819973..4823203	gene-NC_035783.1:4819973..4823203	gene.4430252820	-	gene	upstream	1072	1.0	1.0	1.0	1.0
ChrNC_035783.1:9734485-9734485	NC_035783.1	9734485	9734485		gene-NC_035783.1:9726522..9735069	gene-NC_035783.1:9726522..9735069	gene.2983222148	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:12372381-12372381	NC_035783.1	12372381	12372381		gene-NC_035783.1:12368209..12377314	gene-NC_035783.1:12368209..12377314	gene.9494864564	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:27047895-27047895	NC_035783.1	27047895	27047895		gene-NC_035783.1:27045621..27148786	gene-NC_035783.1:27045621..27148786	gene.3914360628	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:27049701-27049701	NC_035783.1	27049701	27049701		gene-NC_035783.1:27045621..27148786	gene-NC_035783.1:27045621..27148786	gene.3914360628	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:29483457-29483457	NC_035783.1	29483457	29483457		gene-NC_035783.1:29477734..29486869	gene-NC_035783.1:29477734..29486869	gene.2908980	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:29484527-29484527	NC_035783.1	29484527	29484527		gene-NC_035783.1:29477734..29486869	gene-NC_035783.1:29477734..29486869	gene.2908980	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:48185937-48185937	NC_035783.1	48185937	48185937		gene-NC_035783.1:48181499..48201778	gene-NC_035783.1:48181499..48201778	gene.5477775924	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:48185970-48185970	NC_035783.1	48185970	48185970		gene-NC_035783.1:48181499..48201778	gene-NC_035783.1:48181499..48201778	gene.5477775924	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:48186025-48186025	NC_035783.1	48186025	48186025		gene-NC_035783.1:48181499..48201778	gene-NC_035783.1:48181499..48201778	gene.5477775924	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035783.1:48186544-48186544	NC_035783.1	48186544	48186544		gene-NC_035783.1:48181499..48201778	gene-NC_035783.1:48181499..48201778	gene.5477775924	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:4138589-4138589	NC_035784.1	4138589	4138589		gene-NC_035784.1:4138193..4147638	gene-NC_035784.1:4138193..4147638	gene.6326069412	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:6562781-6562781	NC_035784.1	6562781	6562781		gene-NC_035784.1:6562221..6578279	gene-NC_035784.1:6562221..6578279	gene.6211	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:25160142-25160142	NC_035784.1	25160142	25160142		gene-NC_035784.1:25160681..25176148	gene-NC_035784.1:25160681..25176148	gene.96639476	+	gene	downstream	539	1.0	1.0	1.0	1.0
ChrNC_035784.1:25161442-25161442	NC_035784.1	25161442	25161442		gene-NC_035784.1:25160681..25176148	gene-NC_035784.1:25160681..25176148	gene.96639476	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:25161448-25161448	NC_035784.1	25161448	25161448		gene-NC_035784.1:25160681..25176148	gene-NC_035784.1:25160681..25176148	gene.96639476	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:56925396-56925396	NC_035784.1	56925396	56925396		gene-NC_035784.1:56921658..56925454	gene-NC_035784.1:56921658..56925454	gene.9545197012	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:56928694-56928694	NC_035784.1	56928694	56928694		gene-NC_035784.1:56925837..56933983	gene-NC_035784.1:56925837..56933983	gene.9545197044	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:56930651-56930651	NC_035784.1	56930651	56930651		gene-NC_035784.1:56925837..56933983	gene-NC_035784.1:56925837..56933983	gene.9545197044	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:56930654-56930654	NC_035784.1	56930654	56930654		gene-NC_035784.1:56925837..56933983	gene-NC_035784.1:56925837..56933983	gene.9545197044	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:62907948-62907948	NC_035784.1	62907948	62907948		gene-NC_035784.1:62908376..62913930	gene-NC_035784.1:62908376..62913930	gene.59891346	-	gene	upstream	428	1.0	1.0	1.0	1.0
ChrNC_035784.1:62907966-62907966	NC_035784.1	62907966	62907966		gene-NC_035784.1:62908376..62913930	gene-NC_035784.1:62908376..62913930	gene.59891346	-	gene	upstream	410	1.0	1.0	1.0	1.0
ChrNC_035784.1:69826393-69826393	NC_035784.1	69826393	69826393		gene-NC_035784.1:69827389..69832262	gene-NC_035784.1:69827389..69832262	gene.10744765284	+	gene	downstream	996	1.0	1.0	1.0	1.0
ChrNC_035784.1:72261192-72261192	NC_035784.1	72261192	72261192		gene-NC_035784.1:72254701..72268898	gene-NC_035784.1:72254701..72268898	gene.10846477940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:72261200-72261200	NC_035784.1	72261200	72261200		gene-NC_035784.1:72254701..72268898	gene-NC_035784.1:72254701..72268898	gene.10846477940	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:85342927-85342927	NC_035784.1	85342927	85342927		gene-NC_035784.1:85339879..85347240	gene-NC_035784.1:85339879..85347240	gene.7599039044	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035784.1:96608251-96608251	NC_035784.1	96608251	96608251		gene-NC_035784.1:96610071..96625281	gene-NC_035784.1:96610071..96625281	gene.5270156356	+	gene	downstream	1820	1.0	1.0	1.0	1.0
ChrNC_035784.1:96608276-96608276	NC_035784.1	96608276	96608276		gene-NC_035784.1:96610071..96625281	gene-NC_035784.1:96610071..96625281	gene.5270156356	+	gene	downstream	1795	1.0	1.0	1.0	1.0
ChrNC_035785.1:3207078-3207078	NC_035785.1	3207078	3207078		gene-NC_035785.1:3208385..3211784	gene-NC_035785.1:3208385..3211784	gene.2059444116	+	gene	downstream	1307	1.0	1.0	1.0	1.0
ChrNC_035785.1:3207084-3207084	NC_035785.1	3207084	3207084		gene-NC_035785.1:3208385..3211784	gene-NC_035785.1:3208385..3211784	gene.2059444116	+	gene	downstream	1301	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384670-3384670	NC_035785.1	3384670	3384670		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8385772-8385772	NC_035785.1	8385772	8385772		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	upstream	627	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132370-14132370	NC_035785.1	14132370	14132370		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132379-14132379	NC_035785.1	14132379	14132379		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132388-14132388	NC_035785.1	14132388	14132388		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132391-14132391	NC_035785.1	14132391	14132391		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048922-21048922	NC_035785.1	21048922	21048922		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23859072-23859072	NC_035785.1	23859072	23859072		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1398	1.0	1.0	1.0	1.0
ChrNC_035785.1:34366157-34366157	NC_035785.1	34366157	34366157		gene-NC_035785.1:34367230..34372278	gene-NC_035785.1:34367230..34372278	gene.80329634	-	gene	upstream	1073	1.0	1.0	1.0	1.0
ChrNC_035785.1:42585444-42585444	NC_035785.1	42585444	42585444		gene-NC_035785.1:42586115..42589487	gene-NC_035785.1:42586115..42589487	gene.10854866324	-	gene	upstream	671	1.0	1.0	1.0	1.0
ChrNC_035785.1:42590757-42590757	NC_035785.1	42590757	42590757		gene-NC_035785.1:42586115..42589487	gene-NC_035785.1:42586115..42589487	gene.10854866324	-	gene	downstream	1270	1.0	1.0	1.0	1.0
ChrNC_035785.1:43684352-43684352	NC_035785.1	43684352	43684352		gene-NC_035785.1:43682131..43693930	gene-NC_035785.1:43682131..43693930	gene.941658820	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:2671176-2671176	NC_035786.1	2671176	2671176		gene-NC_035786.1:2666455..2669945	gene-NC_035786.1:2666455..2669945	gene.172120644	-	gene	downstream	1231	1.0	1.0	1.0	1.0
ChrNC_035786.1:2671218-2671218	NC_035786.1	2671218	2671218		gene-NC_035786.1:2666455..2669945	gene-NC_035786.1:2666455..2669945	gene.172120644	-	gene	downstream	1273	1.0	1.0	1.0	1.0
ChrNC_035786.1:2671220-2671220	NC_035786.1	2671220	2671220		gene-NC_035786.1:2666455..2669945	gene-NC_035786.1:2666455..2669945	gene.172120644	-	gene	downstream	1275	1.0	1.0	1.0	1.0
ChrNC_035786.1:24940896-24940896	NC_035786.1	24940896	24940896		gene-NC_035786.1:24935378..24951847	gene-NC_035786.1:24935378..24951847	gene.8395541	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:31753570-31753570	NC_035786.1	31753570	31753570		gene-NC_035786.1:31753271..31758035	gene-NC_035786.1:31753271..31758035	gene.24443300	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:31753600-31753600	NC_035786.1	31753600	31753600		gene-NC_035786.1:31753271..31758035	gene-NC_035786.1:31753271..31758035	gene.24443300	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:37050060-37050060	NC_035786.1	37050060	37050060		gene-NC_035786.1:37049099..37057622	gene-NC_035786.1:37049099..37057622	gene.82167858	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:37050088-37050088	NC_035786.1	37050088	37050088		gene-NC_035786.1:37049099..37057622	gene-NC_035786.1:37049099..37057622	gene.82167858	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:37054290-37054290	NC_035786.1	37054290	37054290		gene-NC_035786.1:37049099..37057622	gene-NC_035786.1:37049099..37057622	gene.82167858	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:39015990-39015990	NC_035786.1	39015990	39015990		gene-NC_035786.1:39014422..39020652	gene-NC_035786.1:39014422..39020652	gene.208768948	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:39015997-39015997	NC_035786.1	39015997	39015997		gene-NC_035786.1:39014422..39020652	gene-NC_035786.1:39014422..39020652	gene.208768948	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035786.1:46229950-46229950	NC_035786.1	46229950	46229950		gene-NC_035786.1:46230132..46266500	gene-NC_035786.1:46230132..46266500	gene.2230349332	-	gene	upstream	182	1.0	1.0	1.0	1.0
ChrNC_035786.1:50610174-50610174	NC_035786.1	50610174	50610174		gene-NC_035786.1:50607424..50613883	gene-NC_035786.1:50607424..50613883	gene.2854238292	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:680148-680148	NC_035787.1	680148	680148		gene-NC_035787.1:673195..690397	gene-NC_035787.1:673195..690397	gene.3985657476	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:7994011-7994011	NC_035787.1	7994011	7994011		gene-NC_035787.1:7991834..7995660	gene-NC_035787.1:7991834..7995660	gene.14542705076	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:17394957-17394957	NC_035787.1	17394957	17394957		gene-NC_035787.1:17392557..17395154	gene-NC_035787.1:17392557..17395154	gene.63581458	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:52043355-52043355	NC_035787.1	52043355	52043355		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	downstream	1095	1.0	1.0	1.0	1.0
ChrNC_035787.1:52044377-52044377	NC_035787.1	52044377	52044377		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	downstream	73	1.0	1.0	1.0	1.0
ChrNC_035787.1:52044811-52044811	NC_035787.1	52044811	52044811		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035787.1:52049301-52049301	NC_035787.1	52049301	52049301		gene-NC_035787.1:52044450..52050909	gene-NC_035787.1:52044450..52050909	gene.9373231140	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:14468859-14468859	NC_035788.1	14468859	14468859		gene-NC_035788.1:14465405..14495233	gene-NC_035788.1:14465405..14495233	gene.216147540	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:33866060-33866060	NC_035788.1	33866060	33866060		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:33867508-33867508	NC_035788.1	33867508	33867508		gene-NC_035788.1:33864775..33892311	gene-NC_035788.1:33864775..33892311	gene.5256357	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:72584762-72584762	NC_035788.1	72584762	72584762		gene-NC_035788.1:72579671..72585862	gene-NC_035788.1:72579671..72585862	gene.837857748	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:73449583-73449583	NC_035788.1	73449583	73449583		gene-NC_035788.1:73444921..73445325	gene-NC_035788.1:73444921..73445325	gene.5269317	+	gene	upstream	4258	1.0	1.0	1.0	1.0
ChrNC_035788.1:76647079-76647079	NC_035788.1	76647079	76647079		gene-NC_035788.1:76646143..76658601	gene-NC_035788.1:76646143..76658601	gene.5271205	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:76647080-76647080	NC_035788.1	76647080	76647080		gene-NC_035788.1:76646143..76658601	gene-NC_035788.1:76646143..76658601	gene.5271205	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035788.1:85999812-85999812	NC_035788.1	85999812	85999812		gene-NC_035788.1:86000476..86004870	gene-NC_035788.1:86000476..86004870	gene.5273621	+	gene	downstream	664	1.0	1.0	1.0	1.0
ChrNC_035789.1:8198516-8198516	NC_035789.1	8198516	8198516		gene-NC_035789.1:8197107..8202726	gene-NC_035789.1:8197107..8202726	gene.73743746	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:13690594-13690594	NC_035789.1	13690594	13690594		gene-NC_035789.1:13686352..13699430	gene-NC_035789.1:13686352..13699430	gene.10494277	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:13691216-13691216	NC_035789.1	13691216	13691216		gene-NC_035789.1:13686352..13699430	gene-NC_035789.1:13686352..13699430	gene.10494277	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:23378748-23378748	NC_035789.1	23378748	23378748		gene-NC_035789.1:23379468..23407354	gene-NC_035789.1:23379468..23407354	gene.4723852900	-	gene	upstream	720	1.0	1.0	1.0	1.0
ChrNC_035789.1:23378776-23378776	NC_035789.1	23378776	23378776		gene-NC_035789.1:23379468..23407354	gene-NC_035789.1:23379468..23407354	gene.4723852900	-	gene	upstream	692	1.0	1.0	1.0	1.0
ChrNC_035789.1:23381555-23381555	NC_035789.1	23381555	23381555		gene-NC_035789.1:23379468..23407354	gene-NC_035789.1:23379468..23407354	gene.4723852900	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:23383603-23383603	NC_035789.1	23383603	23383603		gene-NC_035789.1:23379468..23407354	gene-NC_035789.1:23379468..23407354	gene.4723852900	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035789.1:26393158-26393158	NC_035789.1	26393158	26393158		gene-NC_035789.1:26388907..26409615	gene-NC_035789.1:26388907..26409615	gene.10752107140	-	gene	overlapping	0	1.0	1.0	1.0	1.0
