Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035780.1:2840333-2840333	NC_035780.1	2840333	2840333		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	1765	1.0	1.0	1.0	1.0
ChrNC_035780.1:2840334-2840334	NC_035780.1	2840334	2840334		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	1766	1.0	1.0	1.0	1.0
ChrNC_035780.1:2840472-2840472	NC_035780.1	2840472	2840472		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	1904	1.0	1.0	1.0	1.0
ChrNC_035780.1:2840549-2840549	NC_035780.1	2840549	2840549		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	1981	1.0	1.0	1.0	1.0
ChrNC_035780.1:2840827-2840827	NC_035780.1	2840827	2840827		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2259	1.0	1.0	1.0	1.0
ChrNC_035780.1:2840865-2840865	NC_035780.1	2840865	2840865		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2297	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841033-2841033	NC_035780.1	2841033	2841033		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2465	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841034-2841034	NC_035780.1	2841034	2841034		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2466	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841053-2841053	NC_035780.1	2841053	2841053		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2485	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841060-2841060	NC_035780.1	2841060	2841060		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2492	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841063-2841063	NC_035780.1	2841063	2841063		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2495	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841260-2841260	NC_035780.1	2841260	2841260		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2692	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841263-2841263	NC_035780.1	2841263	2841263		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2695	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841358-2841358	NC_035780.1	2841358	2841358		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2790	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841430-2841430	NC_035780.1	2841430	2841430		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	2862	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841675-2841675	NC_035780.1	2841675	2841675		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3107	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841711-2841711	NC_035780.1	2841711	2841711		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3143	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841820-2841820	NC_035780.1	2841820	2841820		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3252	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841838-2841838	NC_035780.1	2841838	2841838		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3270	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841854-2841854	NC_035780.1	2841854	2841854		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3286	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841905-2841905	NC_035780.1	2841905	2841905		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3337	1.0	1.0	1.0	1.0
ChrNC_035780.1:2841908-2841908	NC_035780.1	2841908	2841908		gene-NC_035780.1:2836338..2838568	gene-NC_035780.1:2836338..2838568	gene.11197749316	+	gene	upstream	3340	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398072-3398072	NC_035780.1	3398072	3398072		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1917	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398415-3398415	NC_035780.1	3398415	3398415		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1574	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398601-3398601	NC_035780.1	3398601	3398601		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1388	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398603-3398603	NC_035780.1	3398603	3398603		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1386	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398619-3398619	NC_035780.1	3398619	3398619		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1370	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398635-3398635	NC_035780.1	3398635	3398635		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1354	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398732-3398732	NC_035780.1	3398732	3398732		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1257	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398778-3398778	NC_035780.1	3398778	3398778		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1211	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398823-3398823	NC_035780.1	3398823	3398823		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1166	1.0	1.0	1.0	1.0
ChrNC_035780.1:3398830-3398830	NC_035780.1	3398830	3398830		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	upstream	1159	1.0	1.0	1.0	1.0
ChrNC_035780.1:3401660-3401660	NC_035780.1	3401660	3401660		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3401956-3401956	NC_035780.1	3401956	3401956		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402064-3402064	NC_035780.1	3402064	3402064		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402213-3402213	NC_035780.1	3402213	3402213		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402356-3402356	NC_035780.1	3402356	3402356		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402516-3402516	NC_035780.1	3402516	3402516		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402545-3402545	NC_035780.1	3402545	3402545		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402601-3402601	NC_035780.1	3402601	3402601		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402767-3402767	NC_035780.1	3402767	3402767		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402801-3402801	NC_035780.1	3402801	3402801		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3402823-3402823	NC_035780.1	3402823	3402823		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3403191-3403191	NC_035780.1	3403191	3403191		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3403194-3403194	NC_035780.1	3403194	3403194		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3403262-3403262	NC_035780.1	3403262	3403262		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3403844-3403844	NC_035780.1	3403844	3403844		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3404191-3404191	NC_035780.1	3404191	3404191		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3405413-3405413	NC_035780.1	3405413	3405413		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3405999-3405999	NC_035780.1	3405999	3405999		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406042-3406042	NC_035780.1	3406042	3406042		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406051-3406051	NC_035780.1	3406051	3406051		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406075-3406075	NC_035780.1	3406075	3406075		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406259-3406259	NC_035780.1	3406259	3406259		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406827-3406827	NC_035780.1	3406827	3406827		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406829-3406829	NC_035780.1	3406829	3406829		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:3406856-3406856	NC_035780.1	3406856	3406856		gene-NC_035780.1:3399989..3408434	gene-NC_035780.1:3399989..3408434	gene.82409730	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8088600-8088600	NC_035780.1	8088600	8088600		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	upstream	1770	1.0	1.0	1.0	1.0
ChrNC_035780.1:8088628-8088628	NC_035780.1	8088628	8088628		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	upstream	1742	1.0	1.0	1.0	1.0
ChrNC_035780.1:8088653-8088653	NC_035780.1	8088653	8088653		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	upstream	1717	1.0	1.0	1.0	1.0
ChrNC_035780.1:8090348-8090348	NC_035780.1	8090348	8090348		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	upstream	22	1.0	1.0	1.0	1.0
ChrNC_035780.1:8090373-8090373	NC_035780.1	8090373	8090373		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8090377-8090377	NC_035780.1	8090377	8090377		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8091137-8091137	NC_035780.1	8091137	8091137		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8091604-8091604	NC_035780.1	8091604	8091604		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8091680-8091680	NC_035780.1	8091680	8091680		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092308-8092308	NC_035780.1	8092308	8092308		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8092389-8092389	NC_035780.1	8092389	8092389		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093232-8093232	NC_035780.1	8093232	8093232		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093249-8093249	NC_035780.1	8093249	8093249		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093276-8093276	NC_035780.1	8093276	8093276		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093417-8093417	NC_035780.1	8093417	8093417		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093634-8093634	NC_035780.1	8093634	8093634		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8093933-8093933	NC_035780.1	8093933	8093933		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094001-8094001	NC_035780.1	8094001	8094001		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094007-8094007	NC_035780.1	8094007	8094007		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094008-8094008	NC_035780.1	8094008	8094008		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094072-8094072	NC_035780.1	8094072	8094072		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094098-8094098	NC_035780.1	8094098	8094098		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094106-8094106	NC_035780.1	8094106	8094106		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094483-8094483	NC_035780.1	8094483	8094483		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094540-8094540	NC_035780.1	8094540	8094540		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8094556-8094556	NC_035780.1	8094556	8094556		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095772-8095772	NC_035780.1	8095772	8095772		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:8095775-8095775	NC_035780.1	8095775	8095775		gene-NC_035780.1:8090370..8098992	gene-NC_035780.1:8090370..8098992	gene.12057580196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11058511-11058511	NC_035780.1	11058511	11058511		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11059485-11059485	NC_035780.1	11059485	11059485		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11059524-11059524	NC_035780.1	11059524	11059524		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11060263-11060263	NC_035780.1	11060263	11060263		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11060509-11060509	NC_035780.1	11060509	11060509		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11062038-11062038	NC_035780.1	11062038	11062038		gene-NC_035780.1:11031525..11064414	gene-NC_035780.1:11031525..11064414	gene.295786212	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11064505-11064505	NC_035780.1	11064505	11064505		gene-NC_035780.1:11060247..11084362	gene-NC_035780.1:11060247..11084362	gene.295785796	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:11064664-11064664	NC_035780.1	11064664	11064664		gene-NC_035780.1:11060247..11084362	gene-NC_035780.1:11060247..11084362	gene.295785796	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035780.1:17775588-17775588	NC_035780.1	17775588	17775588		gene-NC_035780.1:17776205..17777908	gene-NC_035780.1:17776205..17777908	gene.7344597	+	gene	downstream	617	1.0	1.0	1.0	1.0
ChrNC_035780.1:17779417-17779417	NC_035780.1	17779417	17779417		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	upstream	881	1.0	1.0	1.0	1.0
ChrNC_035780.1:17779422-17779422	NC_035780.1	17779422	17779422		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	upstream	876	1.0	1.0	1.0	1.0
ChrNC_035780.1:17779470-17779470	NC_035780.1	17779470	17779470		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	upstream	828	1.0	1.0	1.0	1.0
ChrNC_035780.1:17781720-17781720	NC_035780.1	17781720	17781720		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	72	1.0	1.0	1.0	1.0
ChrNC_035780.1:17781736-17781736	NC_035780.1	17781736	17781736		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	88	1.0	1.0	1.0	1.0
ChrNC_035780.1:17782673-17782673	NC_035780.1	17782673	17782673		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1025	1.0	1.0	1.0	1.0
ChrNC_035780.1:17782679-17782679	NC_035780.1	17782679	17782679		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1031	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783238-17783238	NC_035780.1	17783238	17783238		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1590	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783248-17783248	NC_035780.1	17783248	17783248		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1600	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783296-17783296	NC_035780.1	17783296	17783296		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1648	1.0	1.0	1.0	1.0
ChrNC_035780.1:17783308-17783308	NC_035780.1	17783308	17783308		gene-NC_035780.1:17780298..17781648	gene-NC_035780.1:17780298..17781648	gene.11083458628	-	gene	downstream	1660	1.0	1.0	1.0	1.0
